,Biomass,Fossil Brown coal/Lignite,Fossil Coal-derived gas,Fossil Gas,Fossil Hard coal,Fossil Oil,Fossil Oil shale,Fossil Peat,Geothermal,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Marine,Nuclear,Other,Other renewable,Solar,Waste,Wind Offshore,Wind Onshore
,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated
2024-12-15 08:00:00+01:00,448.0,0.0,0.0,6348.0,252.0,12.0,0.0,0.0,0.0,48.0,1472.0,876.0,1128.0,0.0,5104.0,52.0,72.0,32.0,216.0,0.0,9408.0
2024-12-15 08:15:00+01:00,444.0,0.0,0.0,6572.0,252.0,12.0,0.0,0.0,0.0,144.0,1512.0,944.0,1308.0,0.0,5104.0,52.0,68.0,36.0,216.0,0.0,9408.0
2024-12-15 08:30:00+01:00,444.0,0.0,0.0,6788.0,252.0,12.0,0.0,0.0,0.0,208.0,1652.0,912.0,1436.0,0.0,5104.0,52.0,64.0,64.0,220.0,0.0,9372.0
2024-12-15 08:45:00+01:00,448.0,0.0,0.0,7016.0,252.0,12.0,0.0,0.0,0.0,220.0,1832.0,936.0,1468.0,0.0,5100.0,52.0,64.0,260.0,220.0,0.0,9396.0
2024-12-15 09:00:00+01:00,448.0,0.0,0.0,6936.0,252.0,12.0,0.0,0.0,0.0,216.0,1892.0,912.0,1460.0,0.0,5100.0,52.0,68.0,896.0,212.0,0.0,9328.0
2024-12-15 09:15:00+01:00,448.0,0.0,0.0,6432.0,260.0,12.0,0.0,0.0,0.0,184.0,1908.0,912.0,1524.0,0.0,5100.0,52.0,68.0,2076.0,196.0,0.0,9316.0
2024-12-15 09:30:00+01:00,448.0,0.0,0.0,5964.0,252.0,12.0,0.0,0.0,0.0,168.0,1988.0,916.0,1248.0,0.0,5104.0,48.0,68.0,3552.0,196.0,0.0,9312.0
2024-12-15 09:45:00+01:00,444.0,0.0,0.0,5224.0,252.0,12.0,0.0,0.0,0.0,152.0,2140.0,880.0,952.0,0.0,5104.0,48.0,68.0,5144.0,200.0,0.0,9208.0
2024-12-15 10:00:00+01:00,444.0,0.0,0.0,4652.0,252.0,12.0,0.0,0.0,0.0,160.0,2488.0,876.0,952.0,0.0,5104.0,48.0,72.0,6772.0,200.0,0.0,8848.0
2024-12-15 10:15:00+01:00,444.0,0.0,0.0,4292.0,284.0,12.0,0.0,0.0,0.0,184.0,2672.0,916.0,792.0,0.0,5104.0,48.0,72.0,8788.0,200.0,0.0,8716.0
2024-12-15 10:30:00+01:00,436.0,0.0,0.0,3808.0,312.0,12.0,0.0,0.0,0.0,136.0,2888.0,868.0,796.0,0.0,5104.0,48.0,72.0,9936.0,204.0,0.0,8740.0
2024-12-15 10:45:00+01:00,424.0,0.0,0.0,3396.0,312.0,12.0,0.0,0.0,0.0,120.0,2940.0,864.0,740.0,0.0,5104.0,48.0,72.0,10716.0,200.0,0.0,8812.0
2024-12-15 11:00:00+01:00,456.0,0.0,0.0,3156.0,312.0,12.0,0.0,0.0,0.0,140.0,2996.0,856.0,812.0,0.0,5108.0,48.0,76.0,11296.0,200.0,0.0,8644.0
2024-12-15 11:15:00+01:00,456.0,0.0,0.0,3528.0,332.0,12.0,0.0,0.0,0.0,196.0,3020.0,872.0,844.0,0.0,5104.0,52.0,76.0,12308.0,200.0,0.0,8524.0
2024-12-15 11:30:00+01:00,460.0,0.0,0.0,3724.0,364.0,12.0,0.0,0.0,0.0,196.0,3008.0,832.0,776.0,0.0,5104.0,52.0,76.0,12612.0,204.0,0.0,8392.0
2024-12-15 11:45:00+01:00,460.0,0.0,0.0,3844.0,364.0,12.0,0.0,0.0,0.0,116.0,3008.0,856.0,804.0,0.0,5108.0,48.0,76.0,12620.0,196.0,0.0,8348.0
2024-12-15 12:00:00+01:00,464.0,0.0,0.0,3768.0,376.0,12.0,0.0,0.0,0.0,92.0,3088.0,852.0,756.0,0.0,5108.0,52.0,72.0,12804.0,196.0,0.0,8312.0
2024-12-15 12:15:00+01:00,464.0,0.0,0.0,3972.0,392.0,12.0,0.0,0.0,0.0,96.0,3124.0,824.0,908.0,0.0,5108.0,52.0,76.0,12768.0,192.0,0.0,8004.0
2024-12-15 12:30:00+01:00,464.0,0.0,0.0,3924.0,412.0,12.0,0.0,0.0,0.0,96.0,3216.0,808.0,940.0,0.0,5104.0,52.0,76.0,12540.0,184.0,0.0,7928.0
2024-12-15 12:45:00+01:00,460.0,0.0,0.0,4020.0,412.0,12.0,0.0,0.0,0.0,92.0,3220.0,844.0,816.0,0.0,5104.0,52.0,76.0,12404.0,192.0,0.0,8384.0
2024-12-15 13:00:00+01:00,456.0,0.0,0.0,3972.0,412.0,12.0,0.0,0.0,0.0,88.0,3220.0,836.0,772.0,0.0,5104.0,52.0,72.0,12396.0,192.0,0.0,8372.0
2024-12-15 13:15:00+01:00,452.0,0.0,0.0,3580.0,408.0,12.0,0.0,0.0,0.0,56.0,3232.0,804.0,736.0,0.0,5104.0,52.0,72.0,12496.0,196.0,0.0,8320.0
2024-12-15 13:30:00+01:00,440.0,0.0,0.0,3160.0,408.0,12.0,0.0,0.0,0.0,60.0,3272.0,812.0,700.0,0.0,5104.0,52.0,72.0,12676.0,200.0,0.0,8348.0
2024-12-15 13:45:00+01:00,456.0,0.0,0.0,3096.0,408.0,12.0,0.0,0.0,0.0,96.0,3268.0,812.0,708.0,0.0,5104.0,52.0,72.0,12604.0,196.0,0.0,8268.0
2024-12-15 14:00:00+01:00,460.0,0.0,0.0,3148.0,404.0,12.0,0.0,0.0,0.0,96.0,3272.0,816.0,688.0,0.0,5104.0,52.0,72.0,12892.0,196.0,0.0,7916.0
2024-12-15 14:15:00+01:00,456.0,0.0,0.0,3556.0,388.0,12.0,0.0,0.0,0.0,96.0,3272.0,848.0,704.0,0.0,5104.0,52.0,68.0,12748.0,196.0,0.0,7728.0
2024-12-15 14:30:00+01:00,460.0,0.0,0.0,3432.0,364.0,12.0,0.0,0.0,0.0,84.0,3264.0,816.0,620.0,0.0,5104.0,52.0,68.0,12568.0,196.0,0.0,7628.0
2024-12-15 14:45:00+01:00,460.0,0.0,0.0,3472.0,356.0,12.0,0.0,0.0,0.0,92.0,3268.0,812.0,748.0,0.0,5104.0,52.0,68.0,12040.0,200.0,0.0,7704.0
2024-12-15 15:00:00+01:00,460.0,0.0,0.0,3540.0,352.0,12.0,0.0,0.0,0.0,96.0,3268.0,812.0,724.0,0.0,5104.0,52.0,72.0,12064.0,200.0,0.0,7788.0
2024-12-15 15:15:00+01:00,456.0,0.0,0.0,3704.0,328.0,12.0,0.0,0.0,0.0,96.0,3208.0,816.0,904.0,0.0,5100.0,52.0,72.0,11308.0,196.0,0.0,7800.0
2024-12-15 15:30:00+01:00,452.0,0.0,0.0,3856.0,300.0,12.0,0.0,0.0,0.0,100.0,3200.0,820.0,940.0,0.0,5104.0,52.0,72.0,11000.0,196.0,0.0,7860.0
2024-12-15 15:45:00+01:00,452.0,0.0,0.0,3928.0,300.0,12.0,0.0,0.0,0.0,92.0,3196.0,848.0,924.0,0.0,5100.0,52.0,72.0,10976.0,196.0,0.0,7932.0
2024-12-15 16:00:00+01:00,456.0,0.0,0.0,4156.0,300.0,12.0,0.0,0.0,0.0,100.0,3168.0,864.0,964.0,0.0,5100.0,52.0,72.0,10376.0,200.0,0.0,7940.0
2024-12-15 16:15:00+01:00,460.0,0.0,0.0,4324.0,276.0,12.0,0.0,0.0,0.0,164.0,2824.0,896.0,1268.0,0.0,5100.0,52.0,68.0,8828.0,204.0,0.0,7424.0
2024-12-15 16:30:00+01:00,452.0,0.0,0.0,4672.0,248.0,12.0,0.0,0.0,0.0,220.0,2680.0,912.0,1448.0,0.0,5100.0,52.0,68.0,7984.0,204.0,0.0,7496.0
2024-12-15 16:45:00+01:00,452.0,0.0,0.0,5200.0,244.0,12.0,0.0,0.0,0.0,264.0,2496.0,940.0,1720.0,0.0,5100.0,48.0,72.0,6392.0,204.0,0.0,7992.0
2024-12-15 17:00:00+01:00,456.0,0.0,0.0,5732.0,244.0,12.0,0.0,0.0,0.0,348.0,2184.0,952.0,2452.0,0.0,5100.0,48.0,68.0,4704.0,208.0,0.0,8172.0
2024-12-15 17:15:00+01:00,448.0,0.0,0.0,6380.0,248.0,12.0,0.0,0.0,0.0,316.0,696.0,972.0,2008.0,0.0,5100.0,52.0,68.0,3072.0,208.0,0.0,8328.0
2024-12-15 17:30:00+01:00,448.0,0.0,0.0,7224.0,252.0,12.0,0.0,0.0,0.0,328.0,204.0,1012.0,1956.0,0.0,5100.0,52.0,72.0,1764.0,212.0,0.0,8396.0
2024-12-15 17:45:00+01:00,448.0,0.0,0.0,7936.0,256.0,12.0,0.0,0.0,0.0,348.0,32.0,972.0,2236.0,0.0,5100.0,52.0,72.0,888.0,216.0,0.0,8700.0
2024-12-15 18:00:00+01:00,452.0,0.0,0.0,8512.0,272.0,12.0,0.0,0.0,0.0,796.0,0.0,984.0,2584.0,0.0,5100.0,52.0,72.0,380.0,216.0,0.0,9052.0
2024-12-15 18:15:00+01:00,452.0,0.0,0.0,8144.0,264.0,12.0,0.0,0.0,0.0,1104.0,0.0,916.0,2312.0,0.0,5100.0,52.0,72.0,156.0,212.0,0.0,9268.0
2024-12-15 18:30:00+01:00,452.0,0.0,0.0,8376.0,252.0,12.0,0.0,0.0,0.0,1148.0,0.0,912.0,2444.0,0.0,5100.0,52.0,72.0,92.0,212.0,0.0,9520.0
2024-12-15 18:45:00+01:00,448.0,0.0,0.0,8592.0,252.0,12.0,0.0,0.0,0.0,1164.0,0.0,912.0,2432.0,0.0,5100.0,52.0,72.0,80.0,212.0,0.0,9648.0
2024-12-15 19:00:00+01:00,456.0,0.0,0.0,8652.0,252.0,12.0,0.0,0.0,0.0,1152.0,0.0,920.0,2504.0,0.0,5100.0,52.0,72.0,76.0,212.0,0.0,9700.0
2024-12-15 19:15:00+01:00,452.0,0.0,0.0,8436.0,252.0,12.0,0.0,0.0,0.0,1160.0,0.0,920.0,2544.0,0.0,5100.0,52.0,72.0,72.0,216.0,0.0,9768.0
2024-12-15 19:30:00+01:00,448.0,0.0,0.0,8648.0,252.0,12.0,0.0,0.0,0.0,1068.0,0.0,932.0,2704.0,0.0,5100.0,52.0,72.0,72.0,216.0,0.0,9824.0
2024-12-15 19:45:00+01:00,448.0,0.0,0.0,8748.0,252.0,12.0,0.0,0.0,0.0,1072.0,0.0,936.0,2832.0,0.0,5100.0,52.0,72.0,72.0,212.0,0.0,9948.0
2024-12-15 20:00:00+01:00,448.0,0.0,0.0,8824.0,256.0,12.0,0.0,0.0,0.0,1064.0,0.0,968.0,2860.0,0.0,5100.0,52.0,72.0,72.0,212.0,0.0,10040.0
2024-12-15 20:15:00+01:00,448.0,0.0,0.0,8268.0,256.0,12.0,0.0,0.0,0.0,1144.0,0.0,940.0,3260.0,0.0,5100.0,52.0,68.0,72.0,208.0,0.0,10104.0
2024-12-15 20:30:00+01:00,448.0,0.0,0.0,8204.0,260.0,12.0,0.0,0.0,0.0,1264.0,0.0,944.0,3476.0,0.0,5104.0,52.0,68.0,72.0,212.0,0.0,10080.0
2024-12-15 20:45:00+01:00,456.0,0.0,0.0,8460.0,256.0,12.0,0.0,0.0,0.0,1284.0,0.0,940.0,3660.0,0.0,5104.0,52.0,68.0,72.0,212.0,0.0,10000.0
2024-12-15 21:00:00+01:00,452.0,0.0,0.0,8496.0,256.0,12.0,0.0,0.0,0.0,1292.0,0.0,940.0,3720.0,0.0,5104.0,52.0,68.0,56.0,212.0,0.0,9980.0
2024-12-15 21:15:00+01:00,448.0,0.0,0.0,8584.0,252.0,12.0,0.0,0.0,0.0,1148.0,0.0,940.0,3520.0,0.0,5100.0,52.0,68.0,52.0,212.0,0.0,10048.0
2024-12-15 21:30:00+01:00,448.0,0.0,0.0,8392.0,248.0,12.0,0.0,0.0,0.0,1112.0,0.0,952.0,3160.0,0.0,5104.0,52.0,68.0,48.0,212.0,0.0,10176.0
2024-12-15 21:45:00+01:00,452.0,0.0,0.0,8160.0,248.0,12.0,0.0,0.0,0.0,1092.0,0.0,956.0,3156.0,0.0,5104.0,52.0,68.0,36.0,216.0,0.0,10144.0
2024-12-15 22:00:00+01:00,452.0,0.0,0.0,8028.0,248.0,12.0,0.0,0.0,0.0,1064.0,0.0,968.0,2800.0,0.0,5104.0,52.0,72.0,36.0,212.0,0.0,10124.0
2024-12-15 22:15:00+01:00,460.0,0.0,0.0,8604.0,248.0,12.0,0.0,0.0,0.0,932.0,0.0,1016.0,2388.0,0.0,5104.0,52.0,72.0,36.0,212.0,0.0,10092.0
2024-12-15 22:30:00+01:00,460.0,0.0,0.0,8364.0,248.0,12.0,0.0,0.0,0.0,704.0,0.0,1020.0,2244.0,0.0,5104.0,52.0,72.0,36.0,208.0,0.0,10180.0
2024-12-15 22:45:00+01:00,464.0,0.0,0.0,7760.0,252.0,12.0,0.0,0.0,0.0,652.0,0.0,1020.0,2164.0,0.0,5104.0,52.0,72.0,36.0,212.0,0.0,10192.0
2024-12-15 23:00:00+01:00,464.0,0.0,0.0,7448.0,252.0,12.0,0.0,0.0,0.0,612.0,0.0,1016.0,1944.0,0.0,5104.0,52.0,72.0,36.0,212.0,0.0,10100.0
2024-12-15 23:15:00+01:00,416.0,0.0,0.0,7576.0,252.0,12.0,0.0,0.0,0.0,464.0,0.0,980.0,1540.0,0.0,5104.0,52.0,72.0,36.0,216.0,0.0,9812.0
2024-12-15 23:30:00+01:00,412.0,0.0,0.0,7044.0,252.0,12.0,0.0,0.0,0.0,260.0,0.0,972.0,1264.0,0.0,5104.0,52.0,72.0,36.0,212.0,0.0,9776.0
2024-12-15 23:45:00+01:00,452.0,0.0,0.0,6296.0,252.0,12.0,0.0,0.0,0.0,264.0,0.0,964.0,1308.0,0.0,5104.0,52.0,72.0,36.0,208.0,0.0,9768.0
2024-12-16 00:00:00+01:00,412.0,0.0,0.0,5880.0,248.0,12.0,0.0,0.0,0.0,220.0,68.0,956.0,1144.0,0.0,5104.0,52.0,72.0,36.0,212.0,0.0,9468.0
2024-12-16 00:15:00+01:00,448.0,0.0,0.0,6244.0,252.0,12.0,0.0,0.0,0.0,140.0,412.0,896.0,1084.0,0.0,5104.0,52.0,72.0,32.0,212.0,0.0,9272.0
2024-12-16 00:30:00+01:00,468.0,0.0,0.0,5980.0,248.0,12.0,0.0,0.0,0.0,116.0,912.0,884.0,1424.0,0.0,5104.0,52.0,72.0,32.0,212.0,0.0,9200.0
2024-12-16 00:45:00+01:00,468.0,0.0,0.0,6080.0,248.0,16.0,0.0,0.0,0.0,104.0,1000.0,896.0,1308.0,0.0,5104.0,48.0,72.0,32.0,216.0,0.0,8952.0
2024-12-16 01:00:00+01:00,472.0,0.0,0.0,5856.0,252.0,12.0,0.0,0.0,0.0,56.0,1116.0,896.0,1232.0,0.0,5104.0,48.0,68.0,32.0,212.0,0.0,8808.0
2024-12-16 01:15:00+01:00,472.0,0.0,0.0,5640.0,252.0,12.0,0.0,0.0,0.0,40.0,1184.0,884.0,1256.0,0.0,5104.0,48.0,68.0,48.0,216.0,0.0,8196.0
2024-12-16 01:30:00+01:00,472.0,0.0,0.0,5488.0,252.0,12.0,0.0,0.0,0.0,40.0,1188.0,856.0,1256.0,0.0,5104.0,44.0,72.0,52.0,216.0,0.0,7816.0
2024-12-16 01:45:00+01:00,472.0,0.0,0.0,5668.0,252.0,12.0,0.0,0.0,0.0,68.0,1212.0,852.0,1504.0,0.0,5104.0,44.0,72.0,52.0,216.0,0.0,7180.0
2024-12-16 02:00:00+01:00,476.0,0.0,0.0,5712.0,248.0,12.0,0.0,0.0,0.0,64.0,1456.0,844.0,1432.0,0.0,5104.0,44.0,72.0,52.0,216.0,0.0,6956.0
2024-12-16 02:15:00+01:00,472.0,0.0,0.0,5680.0,252.0,12.0,0.0,0.0,0.0,48.0,1716.0,840.0,1172.0,0.0,5104.0,44.0,72.0,56.0,216.0,0.0,6880.0
2024-12-16 02:30:00+01:00,468.0,0.0,0.0,5724.0,252.0,16.0,0.0,0.0,0.0,44.0,1888.0,836.0,1244.0,0.0,5104.0,40.0,68.0,56.0,220.0,0.0,6648.0
2024-12-16 02:45:00+01:00,472.0,0.0,0.0,5868.0,248.0,12.0,0.0,0.0,0.0,48.0,1988.0,848.0,1204.0,0.0,5104.0,40.0,68.0,56.0,216.0,0.0,6408.0
2024-12-16 03:00:00+01:00,464.0,0.0,0.0,5872.0,248.0,20.0,0.0,0.0,0.0,44.0,1988.0,856.0,1208.0,0.0,5104.0,36.0,72.0,56.0,216.0,0.0,6252.0
2024-12-16 03:15:00+01:00,464.0,0.0,0.0,5640.0,252.0,20.0,0.0,0.0,0.0,32.0,1792.0,824.0,1188.0,0.0,5104.0,32.0,68.0,56.0,220.0,0.0,6080.0
2024-12-16 03:30:00+01:00,468.0,0.0,0.0,5588.0,248.0,20.0,0.0,0.0,0.0,32.0,1780.0,824.0,1184.0,0.0,5104.0,28.0,68.0,56.0,220.0,0.0,5908.0
2024-12-16 03:45:00+01:00,464.0,0.0,0.0,5708.0,252.0,20.0,0.0,0.0,0.0,48.0,1780.0,824.0,1216.0,0.0,5104.0,24.0,68.0,56.0,220.0,0.0,5824.0
2024-12-16 04:00:00+01:00,464.0,0.0,0.0,5672.0,252.0,20.0,0.0,0.0,0.0,44.0,1780.0,828.0,1212.0,0.0,5104.0,16.0,68.0,56.0,216.0,0.0,5708.0
2024-12-16 04:15:00+01:00,468.0,0.0,0.0,5648.0,252.0,20.0,0.0,0.0,0.0,44.0,1732.0,824.0,1288.0,0.0,5100.0,12.0,68.0,56.0,216.0,0.0,5624.0
2024-12-16 04:30:00+01:00,472.0,0.0,0.0,5680.0,252.0,20.0,0.0,0.0,0.0,52.0,1552.0,828.0,1304.0,0.0,5104.0,12.0,68.0,56.0,216.0,0.0,5600.0
2024-12-16 04:45:00+01:00,472.0,0.0,0.0,5620.0,248.0,20.0,0.0,0.0,0.0,56.0,1480.0,852.0,1308.0,0.0,5104.0,8.0,72.0,56.0,216.0,0.0,5636.0
2024-12-16 05:00:00+01:00,468.0,0.0,0.0,5708.0,248.0,20.0,0.0,0.0,0.0,64.0,1480.0,856.0,1364.0,0.0,5108.0,12.0,68.0,56.0,220.0,0.0,5608.0
2024-12-16 05:15:00+01:00,464.0,0.0,0.0,5716.0,252.0,20.0,0.0,0.0,0.0,36.0,1480.0,824.0,1516.0,0.0,5108.0,12.0,68.0,56.0,216.0,0.0,5532.0
2024-12-16 05:30:00+01:00,464.0,0.0,0.0,5864.0,252.0,20.0,0.0,0.0,0.0,60.0,1480.0,860.0,1560.0,0.0,5108.0,12.0,68.0,56.0,216.0,0.0,5440.0
2024-12-16 05:45:00+01:00,464.0,0.0,0.0,6248.0,252.0,20.0,0.0,0.0,0.0,64.0,1476.0,848.0,1492.0,0.0,5108.0,8.0,64.0,56.0,216.0,0.0,5608.0
2024-12-16 06:00:00+01:00,456.0,0.0,0.0,6532.0,272.0,20.0,0.0,0.0,0.0,72.0,1460.0,836.0,1560.0,0.0,5104.0,8.0,64.0,56.0,220.0,0.0,5796.0
2024-12-16 06:15:00+01:00,468.0,0.0,0.0,6684.0,312.0,20.0,0.0,0.0,0.0,104.0,580.0,872.0,1896.0,0.0,5104.0,8.0,64.0,56.0,216.0,0.0,6000.0
2024-12-16 06:30:00+01:00,476.0,0.0,0.0,7264.0,348.0,20.0,0.0,0.0,0.0,176.0,344.0,888.0,2080.0,0.0,5104.0,8.0,68.0,56.0,220.0,0.0,6100.0
2024-12-16 06:45:00+01:00,476.0,0.0,0.0,8044.0,392.0,20.0,0.0,0.0,0.0,236.0,324.0,892.0,2060.0,0.0,5104.0,8.0,68.0,56.0,220.0,0.0,6152.0
2024-12-16 07:00:00+01:00,472.0,0.0,0.0,8440.0,404.0,24.0,0.0,0.0,0.0,464.0,76.0,896.0,2080.0,0.0,5104.0,8.0,68.0,56.0,216.0,0.0,6276.0
2024-12-16 07:15:00+01:00,460.0,0.0,0.0,8164.0,436.0,28.0,0.0,0.0,0.0,848.0,72.0,920.0,2244.0,0.0,5104.0,8.0,68.0,56.0,216.0,0.0,6368.0
2024-12-16 07:30:00+01:00,456.0,0.0,0.0,8724.0,384.0,28.0,0.0,0.0,0.0,1320.0,0.0,912.0,2520.0,0.0,5104.0,8.0,68.0,56.0,208.0,0.0,6476.0
2024-12-16 07:45:00+01:00,464.0,0.0,0.0,9784.0,312.0,28.0,0.0,0.0,0.0,1264.0,0.0,908.0,2684.0,0.0,5104.0,8.0,68.0,56.0,208.0,0.0,6660.0
2024-12-16 08:00:00+01:00,464.0,0.0,0.0,10424.0,312.0,28.0,0.0,0.0,0.0,1264.0,0.0,916.0,2508.0,0.0,5104.0,8.0,72.0,56.0,204.0,0.0,6792.0
2024-12-16 08:15:00+01:00,464.0,0.0,0.0,10280.0,340.0,28.0,0.0,0.0,0.0,1436.0,0.0,936.0,3060.0,0.0,5104.0,8.0,72.0,56.0,204.0,0.0,6728.0
2024-12-16 08:30:00+01:00,460.0,0.0,0.0,10368.0,364.0,28.0,0.0,0.0,0.0,1380.0,0.0,940.0,3488.0,0.0,5104.0,8.0,72.0,92.0,204.0,0.0,6660.0
2024-12-16 08:45:00+01:00,464.0,0.0,0.0,10512.0,360.0,28.0,0.0,0.0,0.0,1348.0,0.0,940.0,3420.0,0.0,5104.0,8.0,68.0,308.0,204.0,0.0,6580.0
2024-12-16 09:00:00+01:00,456.0,0.0,0.0,10288.0,360.0,20.0,0.0,0.0,0.0,1280.0,0.0,948.0,3260.0,0.0,5104.0,8.0,72.0,988.0,204.0,0.0,6468.0
2024-12-16 09:15:00+01:00,456.0,0.0,0.0,11584.0,360.0,24.0,0.0,0.0,0.0,1092.0,0.0,956.0,3060.0,0.0,5104.0,8.0,72.0,2272.0,200.0,0.0,6388.0
2024-12-16 09:30:00+01:00,456.0,0.0,0.0,11096.0,360.0,28.0,0.0,0.0,0.0,844.0,0.0,940.0,2560.0,0.0,5104.0,8.0,72.0,3852.0,204.0,0.0,6340.0
2024-12-16 09:45:00+01:00,456.0,0.0,0.0,9476.0,376.0,28.0,0.0,0.0,0.0,652.0,0.0,936.0,2348.0,0.0,5104.0,8.0,68.0,5764.0,200.0,0.0,6152.0
2024-12-16 10:00:00+01:00,428.0,0.0,0.0,8396.0,424.0,28.0,0.0,0.0,0.0,492.0,68.0,932.0,1928.0,0.0,5104.0,8.0,68.0,7368.0,192.0,0.0,6044.0
2024-12-16 10:15:00+01:00,444.0,0.0,0.0,8104.0,468.0,28.0,0.0,0.0,0.0,352.0,156.0,948.0,1920.0,0.0,5100.0,12.0,72.0,9592.0,184.0,0.0,6004.0
2024-12-16 10:30:00+01:00,412.0,0.0,0.0,7208.0,516.0,28.0,0.0,0.0,0.0,296.0,268.0,912.0,1488.0,0.0,5104.0,8.0,76.0,10840.0,168.0,0.0,5872.0
2024-12-16 10:45:00+01:00,396.0,0.0,0.0,6480.0,516.0,28.0,0.0,0.0,0.0,260.0,396.0,908.0,1384.0,0.0,5104.0,4.0,76.0,11680.0,168.0,0.0,5772.0
2024-12-16 11:00:00+01:00,404.0,0.0,0.0,5972.0,524.0,28.0,0.0,0.0,0.0,160.0,724.0,900.0,1364.0,0.0,5104.0,8.0,80.0,12308.0,156.0,0.0,5740.0
2024-12-16 11:15:00+01:00,440.0,0.0,0.0,5192.0,556.0,28.0,0.0,0.0,0.0,104.0,1016.0,896.0,1316.0,0.0,5104.0,8.0,76.0,13396.0,152.0,0.0,5728.0
2024-12-16 11:30:00+01:00,436.0,0.0,0.0,4748.0,568.0,28.0,0.0,0.0,0.0,48.0,1244.0,888.0,1388.0,0.0,5104.0,8.0,76.0,13592.0,156.0,0.0,5780.0
2024-12-16 11:45:00+01:00,432.0,0.0,0.0,4580.0,564.0,28.0,0.0,0.0,0.0,48.0,1488.0,856.0,1452.0,0.0,5100.0,8.0,72.0,13880.0,156.0,0.0,5772.0
2024-12-16 12:00:00+01:00,424.0,0.0,0.0,4316.0,532.0,32.0,0.0,0.0,0.0,32.0,1560.0,844.0,1420.0,0.0,5100.0,8.0,72.0,13888.0,152.0,0.0,5744.0
2024-12-16 12:15:00+01:00,456.0,0.0,0.0,4296.0,536.0,32.0,0.0,0.0,0.0,60.0,1648.0,840.0,1452.0,0.0,5104.0,8.0,72.0,14172.0,152.0,0.0,5664.0
2024-12-16 12:30:00+01:00,452.0,0.0,0.0,4356.0,536.0,32.0,0.0,0.0,0.0,60.0,1680.0,840.0,1448.0,0.0,5104.0,8.0,72.0,14252.0,152.0,0.0,5432.0
2024-12-16 12:45:00+01:00,456.0,0.0,0.0,4304.0,536.0,28.0,0.0,0.0,0.0,56.0,1832.0,844.0,1508.0,0.0,5100.0,8.0,72.0,14248.0,152.0,0.0,5312.0
2024-12-16 13:00:00+01:00,456.0,0.0,0.0,4540.0,532.0,32.0,0.0,0.0,0.0,68.0,1944.0,844.0,1796.0,0.0,5104.0,8.0,72.0,14276.0,148.0,0.0,5108.0
2024-12-16 13:15:00+01:00,460.0,0.0,0.0,4768.0,568.0,28.0,0.0,0.0,0.0,68.0,1944.0,868.0,1560.0,0.0,5100.0,8.0,72.0,14204.0,152.0,0.0,4988.0
2024-12-16 13:30:00+01:00,456.0,0.0,0.0,4992.0,588.0,28.0,0.0,0.0,0.0,68.0,1944.0,900.0,1440.0,0.0,5100.0,8.0,72.0,14212.0,156.0,0.0,4916.0
2024-12-16 13:45:00+01:00,460.0,0.0,0.0,5100.0,584.0,32.0,0.0,0.0,0.0,56.0,1964.0,892.0,1400.0,0.0,5100.0,8.0,72.0,14148.0,148.0,0.0,4768.0
2024-12-16 14:00:00+01:00,464.0,0.0,0.0,5052.0,584.0,28.0,0.0,0.0,0.0,56.0,2092.0,884.0,1420.0,0.0,5100.0,8.0,72.0,14244.0,148.0,0.0,4712.0
2024-12-16 14:15:00+01:00,456.0,0.0,0.0,4792.0,584.0,28.0,0.0,0.0,0.0,36.0,1876.0,896.0,1372.0,0.0,5104.0,8.0,76.0,14272.0,152.0,0.0,4784.0
2024-12-16 14:30:00+01:00,444.0,0.0,0.0,4820.0,584.0,28.0,0.0,0.0,0.0,52.0,1616.0,888.0,1392.0,0.0,5104.0,8.0,72.0,14308.0,152.0,0.0,4788.0
2024-12-16 14:45:00+01:00,452.0,0.0,0.0,4828.0,588.0,28.0,0.0,0.0,0.0,60.0,1616.0,868.0,1384.0,0.0,5104.0,8.0,76.0,14288.0,152.0,0.0,4728.0
2024-12-16 15:00:00+01:00,456.0,0.0,0.0,4896.0,600.0,28.0,0.0,0.0,0.0,56.0,1372.0,868.0,1336.0,0.0,5104.0,8.0,76.0,14228.0,152.0,0.0,4688.0
2024-12-16 15:15:00+01:00,448.0,0.0,0.0,5152.0,620.0,28.0,0.0,0.0,0.0,112.0,956.0,892.0,1480.0,0.0,5104.0,8.0,76.0,14032.0,160.0,0.0,4728.0
2024-12-16 15:30:00+01:00,448.0,0.0,0.0,5708.0,672.0,28.0,0.0,0.0,0.0,164.0,760.0,888.0,1384.0,0.0,5104.0,8.0,76.0,13812.0,152.0,0.0,4696.0
2024-12-16 15:45:00+01:00,432.0,0.0,0.0,6272.0,708.0,28.0,0.0,0.0,0.0,172.0,748.0,896.0,1360.0,0.0,5104.0,8.0,76.0,13104.0,156.0,0.0,4780.0
